c Parsing PB file...
c Converting 1341 PB-constraints to clauses...
c   -- Unit propagations: (none)
c   -- Detecting intervals from adjacent constraints: ################################################################################################################################
c   -- Clauses(.)/Splits(s): .................................................................................................................................................................................................................................................................................................................................
c ---[1339]---> BDD-cost:    1
c ---[1337]---> BDD-cost:    1
c ---[1335]---> BDD-cost:    1
c ---[1333]---> BDD-cost:    1
c ---[1331]---> BDD-cost:    1
c ---[1329]---> BDD-cost:    1
c ---[1327]---> BDD-cost:    1
c ---[1325]---> BDD-cost:    1
c ---[1323]---> BDD-cost:    1
c ---[1321]---> BDD-cost:    1
c ---[1319]---> BDD-cost:    1
c ---[1317]---> BDD-cost:    1
c ---[1315]---> BDD-cost:    1
c ---[1313]---> BDD-cost:    1
c ---[1311]---> BDD-cost:    1
c ---[1309]---> BDD-cost:    1
c ---[1307]---> BDD-cost:    1
c ---[1305]---> BDD-cost:    1
c ---[1303]---> BDD-cost:    1
c ---[1301]---> BDD-cost:    1
c ---[1299]---> BDD-cost:    1
c ---[1297]---> BDD-cost:    1
c ---[1295]---> BDD-cost:    1
c ---[1293]---> BDD-cost:    1
c ---[1291]---> BDD-cost:    1
c ---[1289]---> BDD-cost:    1
c ---[1287]---> BDD-cost:    1
c ---[1285]---> BDD-cost:    1
c ---[1283]---> BDD-cost:    1
c ---[1281]---> BDD-cost:    1
c ---[1279]---> BDD-cost:    1
c ---[1277]---> BDD-cost:    1
c ---[1275]---> BDD-cost:    1
c ---[1273]---> BDD-cost:    1
c ---[1271]---> BDD-cost:    1
c ---[1269]---> BDD-cost:    1
c ---[1267]---> BDD-cost:    1
c ---[1265]---> BDD-cost:    1
c ---[1263]---> BDD-cost:    1
c ---[1261]---> BDD-cost:    1
c ---[1259]---> BDD-cost:    1
c ---[1257]---> BDD-cost:    1
c ---[1255]---> BDD-cost:    1
c ---[1253]---> BDD-cost:    1
c ---[1251]---> BDD-cost:    1
c ---[1249]---> BDD-cost:    1
c ---[1247]---> BDD-cost:    1
c ---[1245]---> BDD-cost:    1
c ---[1243]---> BDD-cost:    1
c ---[1241]---> BDD-cost:    1
c ---[1239]---> BDD-cost:    1
c ---[1237]---> BDD-cost:    1
c ---[1235]---> BDD-cost:    1
c ---[1233]---> BDD-cost:    1
c ---[1231]---> BDD-cost:    1
c ---[1229]---> BDD-cost:    1
c ---[1227]---> BDD-cost:    1
c ---[1225]---> BDD-cost:    1
c ---[1223]---> BDD-cost:    1
c ---[1221]---> BDD-cost:    1
c ---[1219]---> BDD-cost:    1
c ---[1217]---> BDD-cost:    1
c ---[1215]---> BDD-cost:    1
c ---[1213]---> BDD-cost:    1
c ---[1176]---> Adder-cost: 494   maxlim: 5094   bits: 14/13
c ---[1175]---> Adder-cost: 317   maxlim: 3720   bits: 13/12
c ---[1174]---> Adder-cost: 520   maxlim: 3878   bits: 13/12
c ---[1173]---> Adder-cost: 324   maxlim: 5809   bits: 14/13
c ---[1172]---> Adder-cost: 493   maxlim: 3851   bits: 13/12
c ---[1171]---> Adder-cost: 129   maxlim: 5387   bits: 14/13
c ---[1170]---> Adder-cost: 489   maxlim: 3647   bits: 13/12
c ---[1169]---> Adder-cost: 290   maxlim: 5076   bits: 14/13
c ---[1168]---> Adder-cost: 511   maxlim: 5154   bits: 14/13
c ---[1167]---> Adder-cost: 274   maxlim: 4633   bits: 14/13
c ---[1166]---> Adder-cost: 492   maxlim: 2917   bits: 13/12
c ---[1165]---> Adder-cost: 298   maxlim: 6394   bits: 14/13
c ---[1164]---> Adder-cost: 488   maxlim: 4096   bits: 14/13
c ---[1163]---> Adder-cost: 282   maxlim: 5389   bits: 14/13
c ---[1162]---> Adder-cost: 500   maxlim: 5062   bits: 14/13
c ---[1161]---> Adder-cost: 283   maxlim: 3994   bits: 13/12
c ---[1160]---> Adder-cost: 507   maxlim: 4494   bits: 14/13
c ---[1159]---> Adder-cost: 291   maxlim: 5570   bits: 14/13
c ---[1158]---> Adder-cost: 477   maxlim: 3367   bits: 13/12
c ---[1157]---> Adder-cost: 310   maxlim: 5746   bits: 14/13
c ---[1156]---> Adder-cost: 469   maxlim: 4273   bits: 14/13
c ---[1155]---> Adder-cost: 275   maxlim: 5125   bits: 14/13
c ---[1154]---> Adder-cost: 515   maxlim: 5059   bits: 14/13
c ---[1153]---> Adder-cost: 284   maxlim: 4372   bits: 14/13
c ---[1152]---> Adder-cost: 487   maxlim: 3400   bits: 13/12
c ---[1151]---> Adder-cost: 273   maxlim: 5388   bits: 14/13
c ---[1150]---> Adder-cost: 513   maxlim: 4556   bits: 14/13
c ---[1149]---> Adder-cost: 302   maxlim: 4979   bits: 14/13
c ---[1148]---> Adder-cost: 494   maxlim: 3672   bits: 13/12
c ---[1147]---> Adder-cost: 249   maxlim: 5384   bits: 14/13
c ---[1146]---> Adder-cost: 495   maxlim: 5041   bits: 14/13
c ---[1145]---> Adder-cost: 330   maxlim: 4174   bits: 14/13
c ---[1144]---> Adder-cost: 510   maxlim: 4288   bits: 14/13
c ---[1143]---> Adder-cost: 288   maxlim: 4611   bits: 14/13
c ---[1142]---> Adder-cost: 484   maxlim: 5414   bits: 14/13
c ---[1141]---> Adder-cost: 302   maxlim: 3467   bits: 13/12
c ---[1140]---> Adder-cost: 493   maxlim: 3969   bits: 13/12
c ---[1139]---> Adder-cost: 247   maxlim: 4777   bits: 14/13
c ---[1138]---> Adder-cost: 496   maxlim: 4669   bits: 14/13
c ---[1137]---> Adder-cost: 308   maxlim: 5106   bits: 14/13
c ---[1136]---> Adder-cost: 507   maxlim: 5263   bits: 14/13
c ---[1135]---> Adder-cost: 240   maxlim: 4703   bits: 14/13
c ---[1134]---> Adder-cost: 489   maxlim: 5336   bits: 14/13
c ---[1133]---> Adder-cost: 295   maxlim: 3850   bits: 13/12
c ---[1132]---> Adder-cost: 499   maxlim: 5014   bits: 14/13
c ---[1131]---> Adder-cost: 307   maxlim: 4104   bits: 14/13
c ---[1130]---> Adder-cost: 523   maxlim: 4467   bits: 14/13
c ---[1129]---> Adder-cost: 241   maxlim: 5155   bits: 14/13
c ---[1128]---> Adder-cost: 489   maxlim: 4463   bits: 14/13
c ---[1127]---> Adder-cost: 240   maxlim: 3944   bits: 13/12
c ---[1126]---> Adder-cost: 484   maxlim: 4445   bits: 14/13
c ---[1125]---> Adder-cost: 312   maxlim: 5539   bits: 14/13
c ---[1124]---> Adder-cost: 502   maxlim: 4903   bits: 14/13
c ---[1123]---> Adder-cost: 342   maxlim: 4093   bits: 13/12
c ---[1122]---> Adder-cost: 481   maxlim: 4531   bits: 14/13
c ---[1121]---> Adder-cost: 288   maxlim: 5001   bits: 14/13
c ---[1120]---> Adder-cost: 507   maxlim: 5142   bits: 14/13
c ---[1119]---> Adder-cost: 346   maxlim: 5059   bits: 14/13
c ---[1118]---> Adder-cost: 507   maxlim: 5290   bits: 14/13
c ---[1117]---> Adder-cost: 345   maxlim: 4436   bits: 14/13
c ---[1116]---> Adder-cost: 511   maxlim: 4608   bits: 14/13
c ---[1115]---> Adder-cost: 201   maxlim: 4616   bits: 14/13
c ---[1114]---> Adder-cost: 504   maxlim: 4254   bits: 14/13
c ---[1113]---> Adder-cost: 320   maxlim: 5363   bits: 14/13
c ---[1112]---> Adder-cost: 492   maxlim: 4063   bits: 13/12
c ---[1111]---> Adder-cost: 310   maxlim: 4558   bits: 14/13
c ---[1110]---> Adder-cost: 512   maxlim: 3415   bits: 13/12
c ---[1109]---> Adder-cost: 264   maxlim: 5515   bits: 14/13
c ---[1108]---> Adder-cost: 483   maxlim: 5013   bits: 14/13
c ---[1107]---> Adder-cost: 296   maxlim: 4607   bits: 14/13
c ---[1106]---> Adder-cost: 517   maxlim: 5201   bits: 14/13
c ---[1105]---> Adder-cost: 340   maxlim: 4078   bits: 13/12
c ---[1104]---> Adder-cost: 516   maxlim: 5508   bits: 14/13
c ---[1103]---> Adder-cost: 277   maxlim: 4160   bits: 14/13
c ---[1102]---> Adder-cost: 481   maxlim: 3879   bits: 13/12
c ---[1101]---> Adder-cost: 334   maxlim: 4822   bits: 14/13
c ---[1100]---> Adder-cost: 523   maxlim: 4503   bits: 14/13
c ---[1099]---> Adder-cost: 200   maxlim: 4248   bits: 14/13
c ---[1098]---> Adder-cost: 489   maxlim: 4205   bits: 14/13
c ---[1097]---> Adder-cost: 243   maxlim: 5461   bits: 14/13
c ---[1096]---> Adder-cost: 491   maxlim: 3860   bits: 13/12
c ---[1095]---> Adder-cost: 291   maxlim: 5094   bits: 14/13
c ---[1094]---> Adder-cost: 492   maxlim: 4426   bits: 14/13
c ---[1093]---> Adder-cost: 262   maxlim: 4801   bits: 14/13
c ---[1092]---> Adder-cost: 478   maxlim: 6148   bits: 14/13
c ---[1091]---> Adder-cost: 271   maxlim: 3266   bits: 13/12
c ---[1090]---> Adder-cost: 516   maxlim: 4333   bits: 14/13
c ---[1089]---> Adder-cost: 261   maxlim: 5533   bits: 14/13
c ---[1088]---> Adder-cost: 467   maxlim: 5022   bits: 14/13
c ---[1087]---> Adder-cost: 257   maxlim: 4120   bits: 14/13
c ---[1086]---> Adder-cost: 502   maxlim: 5672   bits: 14/13
c ---[1085]---> Adder-cost: 290   maxlim: 3811   bits: 13/12
c ---[1084]---> Adder-cost: 522   maxlim: 3974   bits: 13/12
c ---[1083]---> Adder-cost: 323   maxlim: 6012   bits: 14/13
c ---[1082]---> Adder-cost: 504   maxlim: 6251   bits: 14/13
c ---[1081]---> Adder-cost: 194   maxlim: 3180   bits: 13/12
c ---[1080]---> Adder-cost: 504   maxlim: 3971   bits: 13/12
c ---[1079]---> Adder-cost: 320   maxlim: 5134   bits: 14/13
c ---[1078]---> Adder-cost: 514   maxlim: 4354   bits: 14/13
c ---[1077]---> Adder-cost: 276   maxlim: 5189   bits: 14/13
c ---[1076]---> Adder-cost: 502   maxlim: 4109   bits: 14/13
c ---[1075]---> Adder-cost: 328   maxlim: 5071   bits: 14/13
c ---[1074]---> Adder-cost: 515   maxlim: 4718   bits: 14/13
c ---[1073]---> Adder-cost: 313   maxlim: 4820   bits: 14/13
c ---[1072]---> Adder-cost: 519   maxlim: 2959   bits: 13/12
c ---[1071]---> Adder-cost: 314   maxlim: 6267   bits: 14/13
c ---[1070]---> Adder-cost: 476   maxlim: 5357   bits: 14/13
c ---[1069]---> Adder-cost: 222   maxlim: 3810   bits: 13/12
c ---[1068]---> Adder-cost: 510   maxlim: 4472   bits: 14/13
c ---[1067]---> Adder-cost: 297   maxlim: 5264   bits: 14/13
c ---[1066]---> Adder-cost: 492   maxlim: 4685   bits: 14/13
c ---[1065]---> Adder-cost: 292   maxlim: 4844   bits: 14/13
c ---[1064]---> Adder-cost: 498   maxlim: 4192   bits: 14/13
c ---[1063]---> Adder-cost: 233   maxlim: 5536   bits: 14/13
c ---[1062]---> Adder-cost: 504   maxlim: 4517   bits: 14/13
c ---[1061]---> Adder-cost: 217   maxlim: 4421   bits: 14/13
c ---[1060]---> Adder-cost: 547   maxlim: 5969   bits: 14/13
c ---[1059]---> Adder-cost: 269   maxlim: 3733   bits: 13/12
c ---[1058]---> Adder-cost: 488   maxlim: 4617   bits: 14/13
c ---[1057]---> Adder-cost: 237   maxlim: 4869   bits: 14/13
c ---[1056]---> Adder-cost: 476   maxlim: 4895   bits: 14/13
c ---[1055]---> Adder-cost: 336   maxlim: 3805   bits: 13/12
c ---[1054]---> Adder-cost: 501   maxlim: 5075   bits: 14/13
c ---[1053]---> Adder-cost: 286   maxlim: 4754   bits: 14/13
c ---[1052]---> Adder-cost: 515   maxlim: 4358   bits: 14/13
c ---[1051]---> Adder-cost: 360   maxlim: 5103   bits: 14/13
c ---[1050]---> Adder-cost: 496   maxlim: 5152   bits: 14/13
c ---[1049]---> Adder-cost: 342   maxlim: 4733   bits: 14/13
c ---[1048]---> Adder-cost: 505   maxlim: 4095   bits: 13/12
c ---[1047]---> Adder-cost: 348   maxlim: 5076   bits: 14/13
c ---[1046]---> Adder-cost: 521   maxlim: 4668   bits: 14/13
c ---[1045]---> Adder-cost: 235   maxlim: 5372   bits: 14/13
c ---[1044]---> Adder-cost: 485   maxlim: 5153   bits: 14/13
c ---[1043]---> Adder-cost: 332   maxlim: 4062   bits: 13/12
c ---[1042]---> Adder-cost: 524   maxlim: 4433   bits: 14/13
c ---[1041]---> Adder-cost: 258   maxlim: 5194   bits: 14/13
c ---[1040]---> Adder-cost: 507   maxlim: 5079   bits: 14/13
c ---[1039]---> Adder-cost: 290   maxlim: 4694   bits: 14/13
c ---[1038]---> Adder-cost: 510   maxlim: 5464   bits: 14/13
c ---[1037]---> Adder-cost: 294   maxlim: 4327   bits: 14/13
c ---[1036]---> Adder-cost: 509   maxlim: 4179   bits: 14/13
c ---[1035]---> Adder-cost: 263   maxlim: 5539   bits: 14/13
c ---[1034]---> Adder-cost: 483   maxlim: 5252   bits: 14/13
c ---[1033]---> Adder-cost: 293   maxlim: 3874   bits: 13/12
c ---[1032]---> Adder-cost: 550   maxlim: 4574   bits: 14/13
c ---[1031]---> Adder-cost: 370   maxlim: 5155   bits: 14/13
c ---[1030]---> Adder-cost: 503   maxlim: 5515   bits: 14/13
c ---[1029]---> Adder-cost: 306   maxlim: 4575   bits: 14/13
c ---[1028]---> Adder-cost: 505   maxlim: 4447   bits: 14/13
c ---[1027]---> Adder-cost: 143   maxlim: 5151   bits: 14/13
c ---[1026]---> Adder-cost: 512   maxlim: 5081   bits: 14/13
c ---[1025]---> Adder-cost: 271   maxlim: 4481   bits: 14/13
c ---[1024]---> Adder-cost: 485   maxlim: 4474   bits: 14/13
c ---[1023]---> Adder-cost: 258   maxlim: 5457   bits: 14/13
c ---[1022]---> Adder-cost: 538   maxlim: 4934   bits: 14/13
c ---[1021]---> Adder-cost: 333   maxlim: 4824   bits: 14/13
c ---[1020]---> Adder-cost: 478   maxlim: 4857   bits: 14/13
c ---[1019]---> Adder-cost: 251   maxlim: 4257   bits: 14/13
c ---[1018]---> Adder-cost: 526   maxlim: 4959   bits: 14/13
c ---[1017]---> Adder-cost: 260   maxlim: 4416   bits: 14/13
c ---[1016]---> Adder-cost: 502   maxlim: 4577   bits: 14/13
c ---[1015]---> Adder-cost: 265   maxlim: 4357   bits: 14/13
c ---[1014]---> Adder-cost: 513   maxlim: 6154   bits: 14/13
c ---[1013]---> Adder-cost: 300   maxlim: 3577   bits: 13/12
c ---[1012]---> Adder-cost: 502   maxlim: 4498   bits: 14/13
c ---[1011]---> Adder-cost: 300   maxlim: 5237   bits: 14/13
c ---[1010]---> Adder-cost: 510   maxlim: 4662   bits: 14/13
c ---[1009]---> Adder-cost: 346   maxlim: 4575   bits: 14/13
c ---[1008]---> Adder-cost: 493   maxlim: 3750   bits: 13/12
c ---[1007]---> Adder-cost: 264   maxlim: 5109   bits: 14/13
c ---[1006]---> Adder-cost: 502   maxlim: 3710   bits: 13/12
c ---[1005]---> Adder-cost: 303   maxlim: 6280   bits: 14/13
c ---[1004]---> Adder-cost: 498   maxlim: 4439   bits: 14/13
c ---[1003]---> Adder-cost: 310   maxlim: 5252   bits: 14/13
c ---[1002]---> Adder-cost: 510   maxlim: 3530   bits: 13/12
c ---[1001]---> Adder-cost: 281   maxlim: 5650   bits: 14/13
c ---[1000]---> Adder-cost: 508   maxlim: 5082   bits: 14/13
c ---[ 999]---> Adder-cost: 247   maxlim: 5014   bits: 14/13
c ---[ 998]---> Adder-cost: 507   maxlim: 5310   bits: 14/13
c ---[ 997]---> Adder-cost: 282   maxlim: 4259   bits: 14/13
c ---[ 996]---> Adder-cost: 485   maxlim: 3973   bits: 13/12
c ---[ 995]---> Adder-cost: 324   maxlim: 5880   bits: 14/13
c ---[ 994]---> Adder-cost: 494   maxlim: 4590   bits: 14/13
c ---[ 993]---> Adder-cost: 285   maxlim: 4960   bits: 14/13
c ---[ 992]---> Adder-cost: 506   maxlim: 4752   bits: 14/13
c ---[ 991]---> Adder-cost: 328   maxlim: 4067   bits: 13/12
c ---[ 990]---> Adder-cost: 491   maxlim: 4499   bits: 14/13
c ---[ 989]---> Adder-cost: 222   maxlim: 4505   bits: 14/13
c ---[ 988]---> Adder-cost: 495   maxlim: 3696   bits: 13/12
c ---[ 987]---> Adder-cost: 250   maxlim: 5495   bits: 14/13
c ---[ 986]---> Adder-cost: 476   maxlim: 4448   bits: 14/13
c ---[ 985]---> Adder-cost: 305   maxlim: 5372   bits: 14/13
c ---[ 984]---> Adder-cost: 494   maxlim: 4127   bits: 14/13
c ---[ 983]---> Adder-cost: 244   maxlim: 5633   bits: 14/13
c ---[ 982]---> Adder-cost: 513   maxlim: 4737   bits: 14/13
c ---[ 981]---> Adder-cost: 330   maxlim: 4660   bits: 14/13
c ---[ 980]---> Adder-cost: 506   maxlim: 3480   bits: 13/12
c ---[ 979]---> Adder-cost: 307   maxlim: 5902   bits: 14/13
c ---[ 978]---> Adder-cost: 500   maxlim: 5270   bits: 14/13
c ---[ 977]---> Adder-cost: 318   maxlim: 3913   bits: 13/12
c ---[ 976]---> Adder-cost: 495   maxlim: 5861   bits: 14/13
c ---[ 975]---> Adder-cost: 254   maxlim: 3763   bits: 13/12
c ---[ 974]---> Adder-cost: 504   maxlim: 3373   bits: 13/12
c ---[ 973]---> Adder-cost: 282   maxlim: 5688   bits: 14/13
c ---[ 972]---> Adder-cost: 472   maxlim: 5789   bits: 14/13
c ---[ 971]---> Adder-cost: 300   maxlim: 3764   bits: 13/12
c ---[ 970]---> Adder-cost: 533   maxlim: 5646   bits: 14/13
c ---[ 969]---> Adder-cost: 303   maxlim: 4188   bits: 14/13
c ---[ 968]---> Adder-cost: 494   maxlim: 4934   bits: 14/13
c ---[ 967]---> Adder-cost: 334   maxlim: 4271   bits: 14/13
c ---[ 966]---> Adder-cost: 485   maxlim: 3561   bits: 13/12
c ---[ 965]---> Adder-cost: 275   maxlim: 6341   bits: 14/13
c ---[ 964]---> Adder-cost: 492   maxlim: 3527   bits: 13/12
c ---[ 963]---> Adder-cost: 334   maxlim: 5854   bits: 14/13
c ---[ 962]---> Adder-cost: 486   maxlim: 4552   bits: 14/13
c ---[ 961]---> Adder-cost: 187   maxlim: 5578   bits: 14/13
c ---[ 960]---> Adder-cost: 476   maxlim: 4263   bits: 14/13
c ---[ 959]---> Adder-cost: 328   maxlim: 5378   bits: 14/13
c ---[ 958]---> Adder-cost: 518   maxlim: 4327   bits: 14/13
c ---[ 957]---> Adder-cost: 310   maxlim: 4573   bits: 14/13
c ---[ 956]---> Adder-cost: 522   maxlim: 5996   bits: 14/13
c ---[ 955]---> Adder-cost: 189   maxlim: 4204   bits: 14/13
c ---[ 954]---> Adder-cost: 452   maxlim: 4515   bits: 14/13
c ---[ 953]---> Adder-cost: 256   maxlim: 4821   bits: 14/13
c ---[ 952]---> Adder-cost: 518   maxlim: 4872   bits: 14/13
c ---[ 951]---> Adder-cost: 288   maxlim: 5121   bits: 14/13
c ---[ 950]---> Adder-cost: 526   maxlim: 4792   bits: 14/13
c ---[ 949]---> Adder-cost: 350   maxlim: 4957   bits: 14/13
c ---[ 948]---> Adder-cost: 485   maxlim: 3805   bits: 13/12
c ---[ 947]---> Adder-cost: 232   maxlim: 5335   bits: 14/13
c ---[ 946]---> Adder-cost: 508   maxlim: 4761   bits: 14/13
c ---[ 945]---> Adder-cost: 296   maxlim: 5023   bits: 14/13
c ---[ 944]---> Adder-cost: 518   maxlim: 5444   bits: 14/13
c ---[ 943]---> Adder-cost: 321   maxlim: 4014   bits: 13/12
c ---[ 942]---> Adder-cost: 519   maxlim: 5111   bits: 14/13
c ---[ 941]---> Adder-cost: 326   maxlim: 5234   bits: 14/13
c ---[ 940]---> Adder-cost: 518   maxlim: 5772   bits: 14/13
c ---[ 939]---> Adder-cost: 286   maxlim: 4497   bits: 14/13
c ---[ 938]---> Adder-cost: 492   maxlim: 5033   bits: 14/13
c ---[ 937]---> Adder-cost: 236   maxlim: 5047   bits: 14/13
c ---[ 936]---> Adder-cost: 526   maxlim: 3871   bits: 13/12
c ---[ 935]---> Adder-cost: 167   maxlim: 5855   bits: 14/13
c ---[ 934]---> Adder-cost: 492   maxlim: 4700   bits: 14/13
c ---[ 933]---> Adder-cost: 213   maxlim: 5084   bits: 14/13
c ---[ 932]---> Adder-cost: 531   maxlim: 4842   bits: 14/13
c ---[ 931]---> Adder-cost: 287   maxlim: 4658   bits: 14/13
c ---[ 930]---> Adder-cost: 535   maxlim: 5111   bits: 14/13
c ---[ 929]---> Adder-cost: 290   maxlim: 4320   bits: 14/13
c ---[ 928]---> Adder-cost: 508   maxlim: 4810   bits: 14/13
c ---[ 927]---> Adder-cost: 267   maxlim: 4840   bits: 14/13
c ---[ 926]---> Adder-cost: 501   maxlim: 4025   bits: 13/12
c ---[ 925]---> Adder-cost: 254   maxlim: 5098   bits: 14/13
c ---[ 924]---> Adder-cost: 474   maxlim: 5162   bits: 14/13
c ---[ 923]---> Adder-cost: 281   maxlim: 4742   bits: 14/13
c ---[ 922]---> Adder-cost: 499   maxlim: 5289   bits: 14/13
c ---[ 921]---> Adder-cost: 274   maxlim: 5167   bits: 14/13
c ---[ 920]---> Adder-cost: 478   maxlim: 5187   bits: 14/13
c ---[ 919]---> Adder-cost: 304   maxlim: 4238   bits: 14/13
c ---[ 918]---> Adder-cost: 513   maxlim: 4669   bits: 14/13
c ---[ 917]---> Adder-cost: 239   maxlim: 4789   bits: 14/13
c ---[ 916]---> Adder-cost: 492   maxlim: 5016   bits: 14/13
c ---[ 915]---> Adder-cost: 267   maxlim: 4998   bits: 14/13
c ---[ 914]---> Adder-cost: 552   maxlim: 4916   bits: 14/13
c ---[ 913]---> Adder-cost: 271   maxlim: 5604   bits: 14/13
c ---[ 912]---> Adder-cost: 518   maxlim: 5174   bits: 14/13
c ---[ 911]---> Adder-cost: 289   maxlim: 4688   bits: 14/13
c ---[ 910]---> Adder-cost: 537   maxlim: 6086   bits: 14/13
c ---[ 909]---> Adder-cost: 269   maxlim: 4090   bits: 13/12
c ---[ 908]---> Adder-cost: 533   maxlim: 4660   bits: 14/13
c ---[ 907]---> Adder-cost: 263   maxlim: 5444   bits: 14/13
c ---[ 906]---> Adder-cost: 502   maxlim: 4675   bits: 14/13
c ---[ 905]---> Adder-cost: 274   maxlim: 5413   bits: 14/13
c ---[ 904]---> Adder-cost: 512   maxlim: 4531   bits: 14/13
c ---[ 903]---> Adder-cost: 237   maxlim: 5155   bits: 14/13
c ---[ 902]---> Adder-cost: 501   maxlim: 5711   bits: 14/13
c ---[ 901]---> Adder-cost: 342   maxlim: 4541   bits: 14/13
