,16,20,24,28,32,36,40
0,919.0,1069.0,1253.0,1387.0,1517.0,1691.0,1865.0
1,923.0,1101.0,1213.0,1397.0,1553.0,1707.0,1847.0
2,919.0,1075.0,1219.0,1379.0,1551.0,1703.0,1865.0
3,925.0,1089.0,1249.0,1381.0,1547.0,1711.0,1839.0
4,935.0,1063.0,1235.0,1385.0,1545.0,1699.0,1855.0
5,933.0,1055.0,1231.0,1387.0,1559.0,1709.0,1857.0
6,905.0,1097.0,1217.0,1387.0,1523.0,1699.0,1843.0
7,923.0,1089.0,1239.0,1371.0,1543.0,1693.0,1837.0
8,927.0,1079.0,1237.0,1389.0,1549.0,1675.0,1839.0
9,929.0,1095.0,1243.0,1383.0,1533.0,1699.0,1847.0
10,933.0,1071.0,1237.0,1359.0,1535.0,1671.0,1859.0
11,905.0,1087.0,1223.0,1389.0,1535.0,1665.0,1863.0
12,919.0,1079.0,1243.0,1389.0,1529.0,1693.0,1863.0
13,939.0,1089.0,1239.0,1383.0,1523.0,1689.0,1851.0
14,907.0,1079.0,1233.0,1383.0,1561.0,1703.0,1855.0
15,919.0,1083.0,1233.0,1387.0,1565.0,1719.0,1845.0
16,919.0,1087.0,1221.0,1377.0,1545.0,1705.0,1823.0
17,933.0,1083.0,1241.0,1405.0,1559.0,1661.0,1837.0
18,907.0,1077.0,1221.0,1391.0,1555.0,1695.0,1853.0
19,929.0,1085.0,1239.0,1377.0,1519.0,1689.0,1845.0
20,933.0,1077.0,1237.0,1401.0,1563.0,1703.0,1843.0
21,927.0,1091.0,1225.0,1351.0,1523.0,1701.0,1837.0
22,919.0,1071.0,1237.0,1385.0,1529.0,1695.0,1851.0
23,929.0,1079.0,1239.0,1397.0,1529.0,1707.0,1821.0
24,929.0,1091.0,1239.0,1389.0,1531.0,1703.0,1847.0
25,925.0,1081.0,1247.0,1403.0,1545.0,1721.0,1809.0
26,919.0,1079.0,1247.0,1387.0,1535.0,1705.0,1841.0
27,937.0,1087.0,1217.0,1375.0,1525.0,1693.0,1827.0
28,937.0,1083.0,1231.0,1399.0,1547.0,1679.0,1863.0
29,929.0,1077.0,1239.0,1385.0,1527.0,1675.0,1837.0
30,913.0,1073.0,1251.0,1399.0,1535.0,1691.0,1829.0
31,929.0,1065.0,1233.0,1417.0,1531.0,1687.0,1843.0
32,927.0,1087.0,1239.0,1383.0,1541.0,1679.0,1847.0
33,933.0,1077.0,1243.0,1403.0,1527.0,1667.0,1831.0
34,935.0,1067.0,1237.0,1405.0,1547.0,1687.0,1825.0
35,915.0,1085.0,1223.0,1403.0,1545.0,1701.0,1839.0
36,927.0,1065.0,1235.0,1399.0,1539.0,1689.0,1839.0
37,917.0,1081.0,1233.0,1389.0,1543.0,1687.0,1865.0
38,927.0,1061.0,1223.0,1369.0,1551.0,1685.0,1845.0
39,943.0,1097.0,1235.0,1397.0,1539.0,1697.0,1819.0
40,923.0,1087.0,1233.0,1371.0,1549.0,1701.0,1831.0
41,927.0,1079.0,1227.0,1401.0,1515.0,1703.0,1847.0
42,921.0,1091.0,1247.0,1395.0,1533.0,1687.0,1861.0
43,939.0,1087.0,1219.0,1363.0,1537.0,1703.0,1851.0
44,919.0,1073.0,1235.0,1389.0,1547.0,1689.0,1847.0
45,947.0,1083.0,1243.0,1383.0,1543.0,1669.0,1859.0
46,925.0,1091.0,1239.0,1351.0,1549.0,1697.0,1827.0
47,915.0,1075.0,1231.0,1385.0,1519.0,1677.0,1845.0
48,933.0,1069.0,1261.0,1381.0,1547.0,1713.0,1855.0
49,931.0,1083.0,1261.0,1395.0,1541.0,1687.0,1831.0
50,925.0,1053.0,1219.0,1387.0,1523.0,1685.0,1837.0
51,921.0,1061.0,1243.0,1391.0,1525.0,1693.0,1843.0
52,927.0,1075.0,1229.0,1395.0,1547.0,1673.0,1837.0
53,917.0,1081.0,1243.0,1383.0,1571.0,1697.0,1837.0
54,939.0,1105.0,1233.0,1371.0,1531.0,1671.0,1841.0
55,927.0,1041.0,1249.0,1379.0,1557.0,1699.0,1849.0
56,927.0,1069.0,1209.0,1367.0,1553.0,1717.0,1849.0
57,933.0,1075.0,1243.0,1401.0,1551.0,1677.0,1863.0
58,933.0,1077.0,1213.0,1385.0,1545.0,1725.0,1843.0
59,931.0,1091.0,1199.0,1383.0,1519.0,1695.0,1827.0
60,929.0,1091.0,1251.0,1369.0,1533.0,1701.0,1843.0
61,927.0,1095.0,1243.0,1415.0,1563.0,1683.0,1857.0
62,919.0,1063.0,1229.0,1377.0,1535.0,1681.0,1829.0
63,925.0,1077.0,1225.0,1379.0,1547.0,1701.0,1853.0
64,913.0,1095.0,1229.0,1401.0,1553.0,1673.0,1849.0
65,933.0,1061.0,1225.0,1395.0,1541.0,1703.0,1827.0
66,931.0,1069.0,1233.0,1395.0,1541.0,1683.0,1859.0
67,909.0,1057.0,1241.0,1381.0,1535.0,1701.0,1865.0
68,923.0,1075.0,1221.0,1389.0,1539.0,1691.0,1875.0
69,925.0,1085.0,1219.0,1393.0,1519.0,1709.0,1821.0
70,929.0,1067.0,1233.0,1385.0,1545.0,1681.0,1851.0
71,927.0,1071.0,1247.0,1399.0,1551.0,1687.0,1851.0
72,917.0,1085.0,1249.0,1377.0,1561.0,1703.0,1851.0
73,899.0,1075.0,1215.0,1377.0,1545.0,1695.0,1863.0
74,917.0,1107.0,1237.0,1391.0,1555.0,1669.0,1849.0
75,917.0,1075.0,1245.0,1353.0,1511.0,1683.0,1837.0
76,935.0,1077.0,1239.0,1405.0,1549.0,1697.0,1813.0
77,943.0,1073.0,1247.0,1399.0,1521.0,1705.0,1851.0
78,937.0,1057.0,1201.0,1391.0,1547.0,1711.0,1855.0
79,921.0,1063.0,1253.0,1393.0,1523.0,1693.0,1849.0
80,921.0,1059.0,1255.0,1375.0,1541.0,1703.0,1845.0
81,923.0,1087.0,1221.0,1383.0,1561.0,1723.0,1835.0
82,927.0,1071.0,1225.0,1399.0,1533.0,1671.0,1865.0
83,921.0,1069.0,1229.0,1373.0,1543.0,1697.0,1847.0
84,925.0,1093.0,1239.0,1399.0,1557.0,1709.0,1851.0
85,925.0,1083.0,1255.0,1387.0,1523.0,1685.0,1855.0
86,911.0,1083.0,1245.0,1401.0,1523.0,1705.0,1831.0
87,919.0,1079.0,1233.0,1375.0,1539.0,1713.0,1849.0
88,927.0,1095.0,1233.0,1403.0,1529.0,1695.0,1861.0
89,931.0,1079.0,1243.0,1403.0,1561.0,1675.0,1839.0
90,921.0,1061.0,1227.0,1391.0,1529.0,1685.0,1847.0
91,933.0,1079.0,1245.0,1393.0,1545.0,1705.0,1855.0
92,931.0,1061.0,1253.0,1391.0,1523.0,1701.0,1839.0
93,935.0,1087.0,1247.0,1399.0,1527.0,1705.0,1843.0
94,913.0,1089.0,1229.0,1403.0,1527.0,1679.0,1859.0
95,927.0,1085.0,1231.0,1377.0,1539.0,1711.0,1865.0
96,923.0,1067.0,1249.0,1375.0,1543.0,1709.0,1849.0
97,925.0,1081.0,1231.0,1385.0,1551.0,1679.0,1841.0
98,927.0,1077.0,1207.0,1377.0,1535.0,1699.0,1859.0
99,923.0,1073.0,1237.0,1399.0,1547.0,1695.0,1843.0
